problem,d,pAGE_F_HV_M,pAGE_F_EPS_M,pAGE_F_IGD_M,pAGE_F_HV_Md,pAGE_F_EPS_Md,pAGE_F_IGD_Md,pAGE_F_HV_St,pAGE_F_EPS_St,pAGE_F_IGD_St,pAGE_F_HV_IQR,pAGE_F_EPS_IQR,pAGE_F_IGD_IQR,pAGE_O_HV_M,pAGE_O_EPS_M,pAGE_O_IGD_M,pAGE_O_HV_Md,pAGE_O_EPS_Md,pAGE_O_IGD_Md,pAGE_O_HV_St,pAGE_O_EPS_St,pAGE_O_IGD_St,pAGE_O_HV_IQR,pAGE_O_EPS_IQR,pAGE_O_IGD_IQR,AGE_1_HV_M,AGE_1_EPS_M,AGE_1_IGD_M,AGE_1_HV_Md,AGE_1_EPS_Md,AGE_1_IGD_Md,AGE_1_HV_St,AGE_1_EPS_St,AGE_1_IGD_St,AGE_1_HV_IQR,AGE_1_EPS_IQR,AGE_1_IGD_IQR,AGE_2_HV_M,AGE_2_EPS_M,AGE_2_IGD_M,AGE_2_HV_Md,AGE_2_EPS_Md,AGE_2_IGD_Md,AGE_2_HV_St,AGE_2_EPS_St,AGE_2_IGD_St,AGE_2_HV_IQR,AGE_2_EPS_IQR,AGE_2_IGD_IQR,AGE_3_HV_M,AGE_3_EPS_M,AGE_3_IGD_M,AGE_3_HV_Md,AGE_3_EPS_Md,AGE_3_IGD_Md,AGE_3_HV_St,AGE_3_EPS_St,AGE_3_IGD_St,AGE_3_HV_IQR,AGE_3_EPS_IQR,AGE_3_IGD_IQR,pAGE_F_Max_HV_M,pAGE_F_Max_EPS_M,pAGE_F_Max_IGD_M,pAGE_F_Max_HV_Md,pAGE_F_Max_EPS_Md,pAGE_F_Max_IGD_Md,pAGE_F_Max_HV_St,pAGE_F_Max_EPS_St,pAGE_F_Max_IGD_St,pAGE_F_Max_HV_IQR,pAGE_F_Max_EPS_IQR,pAGE_F_Max_IGD_IQR,pAGE_O_Max_HV_M,pAGE_O_Max_EPS_M,pAGE_O_Max_IGD_M,pAGE_O_Max_HV_Md,pAGE_O_Max_EPS_Md,pAGE_O_Max_IGD_Md,pAGE_O_Max_HV_St,pAGE_O_Max_EPS_St,pAGE_O_Max_IGD_St,pAGE_O_Max_HV_IQR,pAGE_O_Max_EPS_IQR,pAGE_O_Max_IGD_IQR,pNSGAII_HV_M,pNSGAII_EPS_M,pNSGAII_IGD_M,pNSGAII_HV_Md,pNSGAII_EPS_Md,pNSGAII_IGD_Md,pNSGAII_HV_St,pNSGAII_EPS_St,pNSGAII_IGD_St,pNSGAII_HV_IQR,pNSGAII_EPS_IQR,pNSGAII_IGD_IQR,NSGAII_1_HV_M,NSGAII_1_EPS_M,NSGAII_1_IGD_M,NSGAII_1_HV_Md,NSGAII_1_EPS_Md,NSGAII_1_IGD_Md,NSGAII_1_HV_St,NSGAII_1_EPS_St,NSGAII_1_IGD_St,NSGAII_1_HV_IQR,NSGAII_1_EPS_IQR,NSGAII_1_IGD_IQR,NSGAII_2_HV_M,NSGAII_2_EPS_M,NSGAII_2_IGD_M,NSGAII_2_HV_Md,NSGAII_2_EPS_Md,NSGAII_2_IGD_Md,NSGAII_2_HV_St,NSGAII_2_EPS_St,NSGAII_2_IGD_St,NSGAII_2_HV_IQR,NSGAII_2_EPS_IQR,NSGAII_2_IGD_IQR,NSGAII_3_HV_M,NSGAII_3_EPS_M,NSGAII_3_IGD_M,NSGAII_3_HV_Md,NSGAII_3_EPS_Md,NSGAII_3_IGD_Md,NSGAII_3_HV_St,NSGAII_3_EPS_St,NSGAII_3_IGD_St,NSGAII_3_HV_IQR,NSGAII_3_EPS_IQR,NSGAII_3_IGD_IQR,pNSGAII_Max_HV_M,pNSGAII_Max_EPS_M,pNSGAII_Max_IGD_M,pNSGAII_Max_HV_Md,pNSGAII_Max_EPS_Md,pNSGAII_Max_IGD_Md,pNSGAII_Max_HV_St,pNSGAII_Max_EPS_St,pNSGAII_Max_IGD_St,pNSGAII_Max_HV_IQR,pNSGAII_Max_EPS_IQR,pNSGAII_Max_IGD_IQR,pSPEA2_HV_M,pSPEA2_EPS_M,pSPEA2_IGD_M,pSPEA2_HV_Md,pSPEA2_EPS_Md,pSPEA2_IGD_Md,pSPEA2_HV_St,pSPEA2_EPS_St,pSPEA2_IGD_St,pSPEA2_HV_IQR,pSPEA2_EPS_IQR,pSPEA2_IGD_IQR,SPEA2_1_HV_M,SPEA2_1_EPS_M,SPEA2_1_IGD_M,SPEA2_1_HV_Md,SPEA2_1_EPS_Md,SPEA2_1_IGD_Md,SPEA2_1_HV_St,SPEA2_1_EPS_St,SPEA2_1_IGD_St,SPEA2_1_HV_IQR,SPEA2_1_EPS_IQR,SPEA2_1_IGD_IQR,SPEA2_2_HV_M,SPEA2_2_EPS_M,SPEA2_2_IGD_M,SPEA2_2_HV_Md,SPEA2_2_EPS_Md,SPEA2_2_IGD_Md,SPEA2_2_HV_St,SPEA2_2_EPS_St,SPEA2_2_IGD_St,SPEA2_2_HV_IQR,SPEA2_2_EPS_IQR,SPEA2_2_IGD_IQR,SPEA2_3_HV_M,SPEA2_3_EPS_M,SPEA2_3_IGD_M,SPEA2_3_HV_Md,SPEA2_3_EPS_Md,SPEA2_3_IGD_Md,SPEA2_3_HV_St,SPEA2_3_EPS_St,SPEA2_3_IGD_St,SPEA2_3_HV_IQR,SPEA2_3_EPS_IQR,SPEA2_3_IGD_IQR,pSPEA2_Max_HV_M,pSPEA2_Max_EPS_M,pSPEA2_Max_IGD_M,pSPEA2_Max_HV_Md,pSPEA2_Max_EPS_Md,pSPEA2_Max_IGD_Md,pSPEA2_Max_HV_St,pSPEA2_Max_EPS_St,pSPEA2_Max_IGD_St,pSPEA2_Max_HV_IQR,pSPEA2_Max_EPS_IQR,pSPEA2_Max_IGD_IQR
ZDT1.R0,1,0.420311196,0.012154247,0.006267654,0.434269381,0.008588478,0.003802071,0.05911393,0.012326982,0.00934505,0.013704663,0.002693584,7.37E-04,0.423215173,0.010836227,0.005451359,0.434593567,0.008279607,0.003712079,0.056856027,0.010934047,0.008384183,0.011329673,0.001799655,5.24E-04,0.340103073,0.027954928,0.01289537,0.349992737,0.023971962,0.011624536,0.03973295,0.010921026,0.006931691,0.021567481,0.0169305,0.003707823,0.329377797,0.020540343,0.010182867,0.33806681,0.018350426,0.008764818,0.043883667,0.008896434,0.006870687,0.033873152,0.007329363,0.002798008,0.433924411,0.016914227,0.004671244,0.434089164,0.017112271,0.004675817,0.002885747,0.001069748,1.66E-04,0.002851726,7.84E-04,9.73E-05,0.462809354,0.005980404,0.00294694,0.463013496,0.005957165,0.002907074,0.002369866,4.96E-04,1.71E-04,0.003288388,6.25E-04,2.75E-04,0.463074002,0.006019312,0.002943115,0.46351596,0.006018838,0.002912878,0.002081785,4.78E-04,1.63E-04,0.002898766,5.30E-04,2.51E-04,0.423269297,0.013812861,0.005496425,0.424420412,0.012375841,0.005226756,0.012256632,0.005257507,0.001352057,0.013775391,0.004462619,0.001060933,0.31573184,0.033475787,0.014989783,0.320854111,0.02892964,0.013838291,0.035376873,0.013581941,0.004923684,0.044324525,0.015096661,0.00471562,0.292210257,0.021139287,0.012354509,0.29591992,0.020784055,0.011918581,0.025799823,0.003815024,0.002115336,0.031924694,0.004896936,0.00305274,0.43244653,0.011521356,0.004432318,0.434407642,0.010461087,0.004261375,0.010010969,0.003428483,8.36E-04,0.012430049,0.003939036,0.001011225,0.427678999,0.012902015,0.005591473,0.428612045,0.0117403,0.00534562,0.013074664,0.00461508,0.001135625,0.017808257,0.00344292,0.00112373,0.417653904,0.015949674,0.0061102,0.420812989,0.01368886,0.00546072,0.01718191,0.006915185,0.002016856,0.021817569,0.007540817,0.002208621,0.34084614,0.027189566,0.012464358,0.344984798,0.025235989,0.012461487,0.021447733,0.008726902,0.002043227,0.028516573,0.008435472,0.002748865,0.2725688,0.022613389,0.013926023,0.274075286,0.022371918,0.013677856,0.028490618,0.003809485,0.00223135,0.041849458,0.005041652,0.003399114,0.442637022,0.008817069,0.003521221,0.443490485,0.00823382,0.003452205,0.005356909,0.002339401,3.74E-04,0.008041698,0.002655649,4.80E-04,0.431740629,0.017043679,0.006304152,0.434616593,0.01446652,0.005613603,0.013294599,0.008953694,0.002285105,0.019167199,0.007590418,0.002443008
ZDT2.R0,2,0.412666944,0.036340613,0.007497854,0.4444778,0.011208551,0.002449858,0.085842527,0.056478141,0.012821503,0.017050235,0.026415304,0.002742888,0.422677984,0.029129841,0.006007029,0.44564835,0.010711079,0.00237505,0.069642066,0.048256114,0.010524389,0.012213644,0.007886339,5.14E-04,0.378481983,0.043226743,0.009341783,0.394365561,0.028313462,0.006511377,0.053541559,0.043810167,0.009338843,0.015545619,0.016777087,0.001377356,0.320815243,0.068988166,0.014122642,0.358557788,0.03581527,0.006782666,0.096627228,0.069036216,0.015381989,0.093149749,0.049531506,0.00918187,0.448936719,0.00815609,0.002393145,0.44886873,0.008010164,0.002394951,0.002303311,6.16E-04,5.33E-05,0.002840481,6.45E-04,5.47E-05,0.457992155,0.007551308,0.002094362,0.457993165,0.007514108,0.002088886,0.001178357,4.52E-04,7.86E-05,0.00163835,6.09E-04,8.56E-05,0.457915399,0.007634876,0.002098382,0.458070057,0.007601856,0.002101056,0.001241672,5.41E-04,8.02E-05,0.001703648,6.95E-04,9.07E-05,0.404621164,0.026513749,0.00583798,0.406933254,0.023679556,0.00556139,0.014286865,0.009596648,0.001161784,0.017581557,0.008092266,0.001238565,0.369235058,0.04355516,0.009349828,0.372650168,0.036321431,0.008436462,0.029671519,0.026023467,0.004135015,0.022261216,0.02040335,0.002982352,0.280439848,0.072466908,0.015056308,0.306255447,0.054076867,0.010326977,0.081930614,0.06040518,0.015028656,0.048233696,0.027790106,0.003789015,0.443328569,0.015813252,0.003014132,0.446132514,0.012315381,0.002458959,0.021873785,0.020127009,0.003895144,0.007738513,0.004500838,5.44E-04,0.408814479,0.024869705,0.005743634,0.410554644,0.022764002,0.005549828,0.01514343,0.008071316,0.001242584,0.019230782,0.008831849,0.00125353,0.407582724,0.035384382,0.006392133,0.411812735,0.025872169,0.005205004,0.016858117,0.023160632,0.002803909,0.01494673,0.021936804,0.002909777,0.380053817,0.041347792,0.008801509,0.390817932,0.032860559,0.007223293,0.053903498,0.035488305,0.008400191,0.016689644,0.022559511,0.001710067,0.252120144,0.080894098,0.016010796,0.260378463,0.070264859,0.014256524,0.055154064,0.041551831,0.008824092,0.069693628,0.029851568,0.005179514,0.447413592,0.013622416,0.002452575,0.449645924,0.010174595,0.002029918,0.014917705,0.016249793,0.00261155,0.005134297,0.005593428,2.36E-04,0.41283341,0.031505283,0.006173368,0.416591012,0.025076099,0.005540155,0.015378523,0.017819346,0.002190404,0.017871628,0.01370187,0.002164468
ZDT3.R0,3,0.888114474,0.00734882,0.005636303,0.88872743,0.007080273,0.005504272,0.005939515,0.00196492,0.001057253,0.008135537,0.002789428,8.88E-04,0.887620313,0.007531992,0.005463912,0.887921938,0.007388358,0.005429234,0.005911407,0.002157613,6.27E-04,0.009325447,0.003342962,7.47E-04,0.860040896,0.010472857,0.015656379,0.858846914,0.01063252,0.01574162,0.006606299,9.51E-04,4.39E-04,0.005058772,0.001410794,6.68E-04,0.832178701,0.018445786,0.014933553,0.833160908,0.017752182,0.015001752,0.016592466,0.005480006,8.68E-04,0.018442517,0.0060902,9.65E-04,0.88056314,0.009516181,0.016639246,0.879544491,0.009447484,0.016363946,0.004368868,6.63E-04,0.002602036,0.001697105,3.06E-04,5.31E-04,0.904436458,0.003693877,0.005327317,0.904758222,0.003652652,0.005164409,0.002333909,3.67E-04,6.05E-04,0.002951347,4.56E-04,6.15E-04,0.904074033,0.003790445,0.005718801,0.904831085,0.003680465,0.005306949,0.00510158,9.57E-04,0.002787048,0.003088522,4.42E-04,7.96E-04,0.882390435,0.010059938,0.011632811,0.885458846,0.009205161,0.011187214,0.013485119,0.004226945,0.002670677,0.009946785,0.002440147,0.002897441,0.878986726,0.011859265,0.013461098,0.881764655,0.011430696,0.012668885,0.011579212,0.003139208,0.00335491,0.013041369,0.004807846,0.003575988,0.83790127,0.023383976,0.007534497,0.8400258,0.022417449,0.007503736,0.016602755,0.005544333,0.0011095,0.022948631,0.007081988,0.001561492,0.906706605,0.004841741,0.004190752,0.906739466,0.004594851,0.004014708,0.00201022,9.54E-04,6.47E-04,0.002833412,0.001322462,9.01E-04,0.890843427,0.009406072,0.011358105,0.893193207,0.008591538,0.011088963,0.011893011,0.003437185,0.002285355,0.0064472,0.002638128,0.002657832,0.841287734,0.021406948,0.014669452,0.860095874,0.013735239,0.012998482,0.05703945,0.020124972,0.006252284,0.043934492,0.008236743,0.006514761,0.88313321,0.011995762,0.011728755,0.883234938,0.012049086,0.01172854,0.00601184,0.001493141,0.001378522,0.008096008,0.002340372,0.002080139,0.824193921,0.027935825,0.008455552,0.827166446,0.027025392,0.008200002,0.01849025,0.006068964,0.001312692,0.027493586,0.008291331,0.001913054,0.90735673,0.00563883,0.004282019,0.90765821,0.00557915,0.004160781,0.002046698,8.15E-04,6.48E-04,0.002767499,9.80E-04,7.71E-04,0.859986334,0.017998725,0.012757927,0.879226901,0.012100813,0.012047898,0.049853743,0.017175797,0.004317749,0.027619835,0.005841346,0.004326656
ZDT4.R0,4,0.161806334,0.062645361,0.041017151,0.159902308,0.054078831,0.032182058,0.117810715,0.037931814,0.031318443,0.234231021,0.044837,0.03709722,0.197794061,0.053446977,0.034875363,0.208976947,0.040012282,0.022684904,0.128087197,0.038634708,0.034091262,0.225796254,0.045031212,0.031647466,0.160378132,0.058417982,0.036439224,0.174233132,0.047904599,0.025669635,0.103260267,0.03512381,0.028913374,0.176521403,0.03817658,0.03029906,0.110511488,0.065760675,0.043080097,0.077554765,0.059201051,0.038392177,0.088988675,0.031119442,0.024699716,0.109014616,0.03218813,0.019849168,0.375908647,0.019568777,0.009235619,0.393729484,0.015659653,0.006251829,0.066330573,0.014704117,0.0098487,0.04181191,0.005670612,0.002000433,0.402987116,0.012058112,0.006360979,0.412595285,0.009780834,0.004781479,0.049763322,0.00924473,0.006650223,0.037084349,0.003097305,0.001960971,0.412077996,0.01026888,0.005113729,0.418909964,0.009255076,0.004555813,0.030337966,0.004186329,0.002233914,0.04291027,0.003573113,0.002515109,0.273545166,0.030626563,0.019039646,0.305537069,0.022239198,0.012005249,0.102461753,0.028290735,0.024066968,0.131859494,0.012933298,0.010121559,0.154502312,0.062470256,0.040249123,0.16144846,0.058123627,0.027131576,0.121982148,0.031696561,0.030498767,0.276830502,0.041996419,0.044409312,0,0.633569751,0.609474103,0,0.633569751,0.609474103,0,0.248768785,0.253902208,0,0.49753757,0.507804416,0.295019644,0.036347291,0.022096686,0.339484596,0.026849478,0.013058299,0.126670912,0.026678846,0.019664163,0.16362964,0.037505807,0.026883172,0.399798361,0.014112156,0.006085969,0.40552811,0.013626731,0.005986343,0.024136805,0.002822517,0.001042655,0.028493392,0.003793875,0.001552277,0.211436749,0.077526745,0.057125047,0.269936617,0.03618936,0.01673938,0.153198554,0.07479372,0.068663914,0.339823798,0.126818795,0.113949764,0.136112597,0.069216704,0.047769138,0.147100033,0.058590955,0.037040432,0.10399777,0.046646197,0.042767679,0.210884403,0.042340459,0.03989667,0,0.428839826,0.402652105,0,0.366809472,0.338080155,0,0.27466612,0.27830713,0,0.569095057,0.572991948,0.31296894,0.029887795,0.017695899,0.356662895,0.017607406,0.008873898,0.110015825,0.024078116,0.017041249,0.167215389,0.033569397,0.01882047,0.394852445,0.025605492,0.010028373,0.404518504,0.021253699,0.008324213,0.041522868,0.014139781,0.005900637,0.040629327,0.017024915,0.005681545
ZDT6.R0,5,0.405458285,0.020827063,0.00335715,0.406166097,0.020278524,0.00329429,0.009258313,0.004308184,4.43E-04,0.011772526,0.005351568,5.86E-04,0.406220185,0.02036373,0.003317727,0.405254666,0.020321948,0.003342124,0.007666736,0.004476729,3.67E-04,0.009206637,0.005806276,4.79E-04,0.362627231,0.036771213,0.005703139,0.3622335,0.037209551,0.005646401,0.009216782,0.010975674,6.30E-04,0.011896034,0.016092706,7.80E-04,0.210560185,0.088842059,0.01524736,0.214655109,0.084849795,0.014790742,0.033514633,0.017939275,0.002744207,0.045661601,0.02500387,0.003755989,0.423168489,0.012828507,0.002533815,0.423519051,0.011565931,0.00251463,0.004007983,0.002703316,1.45E-04,0.005477182,0.005003548,1.99E-04,0.453265112,0.007583741,0.001631403,0.453459904,0.007528758,0.001620995,0.001838792,4.20E-04,5.44E-05,0.002651679,5.83E-04,7.06E-05,0.453284575,0.007615411,0.001621726,0.453238806,0.007526643,0.001619496,0.001896488,4.80E-04,5.61E-05,0.002496362,6.11E-04,7.25E-05,0.403978662,0.02496939,0.004703276,0.404337619,0.021951881,0.004381663,0.011600265,0.009233926,0.001147006,0.014634986,0.007319093,9.54E-04,0.351175463,0.042597672,0.006798261,0.355343357,0.037079329,0.006298761,0.017758471,0.01731367,0.001625112,0.01864497,0.020157554,0.00183778,4.37E-05,0.383861765,0.077085526,0,0.383401252,0.076040774,4.35E-04,0.059370881,0.013623257,0,0.067025463,0.014614988,0.366992274,0.034377837,0.005457022,0.368042066,0.032944465,0.005415115,0.011644558,0.006257068,6.30E-04,0.015018026,0.007826689,8.96E-04,0.388938986,0.025815096,0.005798153,0.39021117,0.024988973,0.00574581,0.014343412,0.005238853,8.91E-04,0.020901244,0.005624505,0.001326457,0.393452128,0.042460694,0.007623218,0.399898276,0.034601375,0.006579937,0.027466016,0.026858458,0.004231237,0.035798585,0.027377917,0.003604579,0.359057194,0.036731029,0.005609538,0.360665915,0.034882683,0.005476667,0.011520675,0.010310229,6.01E-04,0.01559853,0.014851947,7.81E-04,0,0.424340566,0.086415671,0,0.426287263,0.086940373,0,0.058989087,0.013793135,0,0.0798815,0.018406895,0.359545494,0.037351773,0.00593564,0.361694417,0.037319591,0.005870111,0.014488438,0.007275683,8.18E-04,0.020202512,0.010672363,0.001143828,0.404653333,0.037465759,0.006719422,0.413342628,0.033110841,0.006064329,0.025697471,0.018322147,0.003040567,0.0289924,0.021855201,0.003720402
ZDT1.R1,6,0.420515511,0.008345791,0.005580049,0.419531458,0.00811969,0.005554937,0.014412792,0.001774616,0.001000197,0.020273751,0.002269425,0.001190461,0.418763075,0.00847438,0.005668902,0.419847741,0.008407177,0.005708557,0.012202538,0.001412167,7.94E-04,0.01915334,0.001765584,0.001135946,0.308304212,0.024318658,0.017723531,0.309188616,0.021425905,0.016494159,0.023397702,0.006935746,0.003886487,0.024829183,0.007960954,0.003952301,0.29889589,0.018538517,0.014086138,0.304000704,0.017365328,0.013617846,0.029095386,0.003629135,0.002445057,0.038856919,0.006198255,0.00353835,0.427113113,0.011739009,0.00639741,0.427366999,0.00862086,0.00578499,0.004790975,0.00404329,9.34E-04,0.005258237,0.008223639,0.00187684,0.454841143,0.005960079,0.004433653,0.454728155,0.005935059,0.004460156,0.003501506,5.02E-04,2.75E-04,0.004754553,6.14E-04,4.03E-04,0.454287762,0.006037109,0.004473034,0.454286347,0.005983217,0.00449104,0.003783537,4.63E-04,2.83E-04,0.00586374,5.62E-04,4.20E-04,0.418741815,0.011611599,0.00724915,0.421120121,0.010814927,0.006804137,0.014436393,0.003426944,0.001875062,0.016068283,0.004232368,0.001905856,0.262267076,0.037481342,0.027536911,0.272304808,0.032960558,0.025163004,0.053855628,0.014250775,0.010066839,0.064122792,0.018425603,0.010173322,0.2295187,0.025012959,0.021020578,0.235761388,0.024368515,0.02059553,0.03537531,0.005375218,0.003944655,0.04671969,0.006187022,0.004366631,0.410062595,0.012207846,0.007487752,0.411463872,0.011378344,0.007300159,0.012433821,0.003245728,0.001454785,0.016420926,0.004090847,0.002249451,0.430346295,0.01024989,0.006671973,0.431702556,0.009841789,0.006466489,0.012367393,0.002526081,0.001100318,0.014626146,0.003103271,0.001208103,0.403745928,0.016347282,0.010156347,0.409820141,0.014960923,0.009050675,0.026012353,0.00639867,0.004720106,0.030729925,0.006127774,0.003783094,0.299395433,0.027831728,0.020524465,0.305707153,0.027973615,0.02132073,0.025950498,0.007634308,0.004094003,0.03116247,0.012524632,0.006999269,0.209813905,0.026396858,0.023169701,0.21302624,0.02558913,0.023166537,0.035822857,0.005765532,0.004165209,0.052377428,0.009285179,0.005844633,0.423949851,0.009120711,0.005908581,0.424573462,0.008676138,0.005802143,0.007481357,0.002077069,7.20E-04,0.010022006,0.002899299,9.17E-04,0.422653035,0.015097724,0.009334836,0.427997005,0.013253571,0.007909921,0.027285975,0.006364112,0.004217732,0.024802334,0.007942974,0.004242795
